Item ref,Class,Section,Sub-heading,Item,Item unit,Line,Type,Code,Resource,Qty,Qty unit,Rate EUR,Line cost EUR,Crew / spread
5162,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,8,Material,M226,Flat bottom rails; BS 11; delivered in standard 18.288 m lengths; Extra for curved rails to form super elevation; radius over 600 m,0.556287,%,33.7606,18.78,CLASS S: RAIL TRACK
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,1,Labour,L011,ganger/chargehand (skill rate 4),27.340009,hr,49.2431,1346.31,Labour Resources Build-up Rate; Fittings and valves gang
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,2,Labour,L019,skilled operative (skill rate 4),54.680019,hr,46.2624,2529.63,Labour Resources Build-up Rate; Fittings and valves gang
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,3,Labour,L023,unskilled operative (general),109.360038,hr,38.7141,4233.78,Labour Resources Build-up Rate; Fittings and valves gang
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,4,Labour,L016,plant operator (skill rate 3),54.680019,hr,61.1185,3341.96,Labour Resources Build-up Rate; Fittings and valves gang
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,12,Material,M247,"Prefabricated Turnouts; complete with closures, check rails, fittings, etc.; Type B8; BS 95R bullhead rail with timber bearers",1.0,nr,37214.6114,37214.61,CLASS S: RAIL TRACK
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,1,Labour,L011,ganger/chargehand (skill rate 4),29.716659,hr,49.2431,1463.34,Concrete paving gang
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,2,Labour,L019,skilled operative (skill rate 4),59.433318,hr,46.2624,2749.53,Concrete paving gang
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,3,Labour,L023,unskilled operative (general),118.866636,hr,38.7141,4601.81,Concrete paving gang
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,4,Labour,L015,plant operator (skill rate 2),29.716659,hr,70.4369,2093.15,Concrete paving gang
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,5,Labour,L016,plant operator (skill rate 3),29.716659,hr,61.1185,1816.24,Concrete paving gang
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,6,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,7,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,8,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,9,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,10,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,11,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,12,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,13,Material,MX5165,"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",1,nr,29799.9254,29799.93,item-specific
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,1,Labour,L011,ganger/chargehand (skill rate 4),30.377763,hr,49.2431,1495.9,Labour Resources Build-up Rate; Fittings and valves gang
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,2,Labour,L019,skilled operative (skill rate 4),60.755527,hr,46.2624,2810.7,Labour Resources Build-up Rate; Fittings and valves gang
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,3,Labour,L023,unskilled operative (general),121.511053,hr,38.7141,4704.19,Labour Resources Build-up Rate; Fittings and valves gang
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,4,Labour,L016,plant operator (skill rate 3),60.755527,hr,61.1185,3713.29,Labour Resources Build-up Rate; Fittings and valves gang
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,12,Material,MX5166,"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",1,nr,32673.3167,32673.32,item-specific
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,1,Labour,L011,ganger/chargehand (skill rate 4),27.340009,hr,49.2431,1346.31,Labour Resources Build-up Rate; Fittings and valves gang
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,2,Labour,L019,skilled operative (skill rate 4),54.680019,hr,46.2624,2529.63,Labour Resources Build-up Rate; Fittings and valves gang
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,3,Labour,L023,unskilled operative (general),109.360038,hr,38.7141,4233.78,Labour Resources Build-up Rate; Fittings and valves gang
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,4,Labour,L016,plant operator (skill rate 3),54.680019,hr,61.1185,3341.96,Labour Resources Build-up Rate; Fittings and valves gang
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,12,Material,M250,"Prefabricated Turnouts; complete with closures, check rails, fittings, etc.; Type Bx8; BS 113 'A' section flat bottom rail with timber bearers",1.0,nr,24456.3989,24456.4,CLASS S: RAIL TRACK
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,1,Labour,L011,ganger/chargehand (skill rate 4),29.716659,hr,49.2431,1463.34,Concrete paving gang
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,2,Labour,L019,skilled operative (skill rate 4),59.433318,hr,46.2624,2749.53,Concrete paving gang
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,3,Labour,L023,unskilled operative (general),118.866636,hr,38.7141,4601.81,Concrete paving gang
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,4,Labour,L015,plant operator (skill rate 2),29.716659,hr,70.4369,2093.15,Concrete paving gang
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,5,Labour,L016,plant operator (skill rate 3),29.716659,hr,61.1185,1816.24,Concrete paving gang
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,6,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,7,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,8,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,9,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,10,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,11,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,12,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,13,Material,M251,"Prefabricated Turnouts; complete with closures, check rails, fittings, etc.; Type Cv9.25; BS 113 'A' section flat bottom rail with concrete bearers",1.0,nr,38802.8554,38802.86,CLASS S: RAIL TRACK
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,1,Labour,L011,ganger/chargehand (skill rate 4),30.377763,hr,49.2431,1495.9,Labour Resources Build-up Rate; Fittings and valves gang
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,2,Labour,L019,skilled operative (skill rate 4),60.755527,hr,46.2624,2810.7,Labour Resources Build-up Rate; Fittings and valves gang
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,3,Labour,L023,unskilled operative (general),121.511053,hr,38.7141,4704.19,Labour Resources Build-up Rate; Fittings and valves gang
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,4,Labour,L016,plant operator (skill rate 3),60.755527,hr,61.1185,3713.29,Labour Resources Build-up Rate; Fittings and valves gang
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,12,Material,M250,"Prefabricated Turnouts; complete with closures, check rails, fittings, etc.; Type Bx8; BS 113 'A' section flat bottom rail with timber bearers",1.734832,nr,24456.3989,42427.74,CLASS S: RAIL TRACK
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,1,Labour,L011,ganger/chargehand (skill rate 4),72.147225,hr,49.2431,3552.75,Labour Resources Build-up Rate; Fittings and valves gang
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,2,Labour,L019,skilled operative (skill rate 4),144.29445,hr,46.2624,6675.41,Labour Resources Build-up Rate; Fittings and valves gang
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,3,Labour,L023,unskilled operative (general),288.588901,hr,38.7141,11172.46,Labour Resources Build-up Rate; Fittings and valves gang
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,4,Labour,L016,plant operator (skill rate 3),144.29445,hr,61.1185,8819.06,Labour Resources Build-up Rate; Fittings and valves gang
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
