Item ref,Class,Section,Sub-heading,Item,Unit,Labour EUR,Plant EUR,Material EUR,Sub-contract EUR,TOTAL COST EUR,WBS lines,Book-derived EUR,Variance EUR
1158,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C20,20 mm aggregate,m3,0,0,175.71,0,175.71,1,175.71,0.0
1159,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C20,40 mm aggregate,m3,0,0,173.11,0,173.11,1,173.11,0.0
1161,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C25,10 mm aggregate,m3,0,0,181.16,0,181.16,1,181.16,0.0
1162,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C25,20 mm aggregate,m3,0,0,181.16,0,181.16,1,181.16,0.0
1163,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C25,40 mm aggregate,m3,0,0,181.16,0,181.16,1,181.16,0.0
1165,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C30,10 mm aggregate,m3,0,0,207.83,0,207.83,1,207.83,0.0
1166,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C30,20 mm aggregate,m3,0,0,204.75,0,204.75,1,204.75,0.0
1167,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C30,40 mm aggregate,m3,0,0,222.72,0,222.72,1,222.72,0.0
1169,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C40,10 mm aggregate,m3,0,0,219.2,0,219.2,1,219.2,0.0
1170,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C40,20 mm aggregate,m3,0,0,216.77,0,216.77,1,216.77,0.0
1172,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C50,10 mm aggregate,m3,0,0,224.47,0,224.47,1,224.47,0.0
1174,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C50 (continued),20 mm aggregate,m3,0,0,221.09,0,221.09,1,221.09,0.0
1176,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C60,10 mm aggregate,m3,0,0,228.98,0,228.98,1,228.98,0.0
1177,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; cement to BS EN 197-1; Grade C60,20 mm aggregate,m3,0,0,225.53,0,225.53,1,225.53,0.0
1179,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C7.5,10 mm aggregate,m3,0,0,189.64,0,189.64,1,189.64,0.0
1180,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C7.5,20 mm aggregate,m3,0,0,187.14,0,187.14,1,187.14,0.0
1181,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C7.5,40 mm aggregate,m3,0,0,184.67,0,184.67,1,184.67,0.0
1183,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C10,10 mm aggregate,m3,0,0,193.01,0,193.01,1,193.01,0.0
1184,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C10,20 mm aggregate,m3,0,0,190.41,0,190.41,1,190.41,0.0
1185,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C10,40 mm aggregate,m3,0,0,187.97,0,187.97,1,187.97,0.0
1187,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C15,10 mm aggregate,m3,0,0,194.32,0,194.32,1,194.32,0.0
1188,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C15,20 mm aggregate,m3,0,0,197.35,0,197.35,1,197.35,0.0
1189,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C15,40 mm aggregate,m3,0,0,189.23,0,189.23,1,189.23,0.0
1191,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C20,10 mm aggregate,m3,0,0,202.41,0,202.41,1,202.41,0.0
1192,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C20,20 mm aggregate,m3,0,0,199.72,0,199.72,1,199.72,0.0
1193,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C20,40 mm aggregate,m3,0,0,197.11,0,197.11,1,197.11,0.0
1195,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C25,10 mm aggregate,m3,0,0,205.97,0,205.97,1,205.97,0.0
1196,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C25,20 mm aggregate,m3,0,0,205.97,0,205.97,1,205.97,0.0
1197,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C25,40 mm aggregate,m3,0,0,205.97,0,205.97,1,205.97,0.0
1199,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C30,10 mm aggregate,m3,0,0,233.01,0,233.01,1,233.01,0.0
1200,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C30,20 mm aggregate,m3,0,0,229.94,0,229.94,1,229.94,0.0
1201,CLASS F: IN SITU CONCRETE,03 STANDARDISED PRESCRIBED CONCRETE,Prescribed mix; sulphate-resisting cement to BS 4027; Grade C30,40 mm aggregate,m3,0,0,247.91,0,247.91,1,247.91,0.0
1204,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Blinding; thickness,ne 150 mm,m3,51.28,1.71,0,0,52.99,8,52.99,0.0
1205,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Blinding; thickness,150-300 mm,m3,45.58,4.92,0,0,50.5,8,50.51,-0.01
1206,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Blinding; thickness,300-500 mm,m3,39.89,8.1,0,0,47.99,8,48.0,-0.01
1207,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Blinding; thickness,exceeding 500 mm,m3,34.18,11.32,0,0,45.5,8,45.5,0.0
1209,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,"Bases, footings, pile caps and ground slabs; thickness",ne 150 mm,m3,56.98,31.98,0,0,88.96,8,88.96,0.0
1210,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,"Bases, footings, pile caps and ground slabs; thickness",150-300 mm,m3,48.43,27.3,0,0,75.73,8,75.72,0.01
1211,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,"Bases, footings, pile caps and ground slabs; thickness",300-500 mm,m3,42.74,23.87,0,0,66.61,8,66.6,0.01
1212,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,"Bases, footings, pile caps and ground slabs; thickness",exceeding 500 mm,m3,39.89,22.39,0,0,62.28,8,62.29,-0.01
1213,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,"Bases, footings, pile caps and ground slabs; thickness",ADD to the above for placing against an excavated surface,m3,7.12,3.94,0,0,11.06,8,11.06,0.0
1215,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Walls; thickness,ne 150 mm,m3,59.84,33.69,0,0,93.53,8,93.52,0.01
1216,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Walls; thickness,150-300 mm,m3,42.74,23.88,0,0,66.62,8,66.61,0.01
1217,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Walls; thickness,300-500 mm,m3,37.04,20.9,0,0,57.94,8,57.94,0.0
1218,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Walls; thickness,exceeding 500 mm,m3,34.18,19.18,0,0,53.36,8,53.37,-0.01
1219,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Walls; thickness,ADD to the above for placing against an excavated surface,m3,8.55,4.92,0,0,13.47,8,13.47,0.0
1221,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Other concrete forms,plinth 1000 x 1000 x 600 mm,m3,94.02,52.87,0,0,146.89,8,146.88,0.01
1222,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Other concrete forms,plinth 1500 x 1500 x 750 mm,m3,71.22,40.09,0,0,111.31,8,111.32,-0.01
1223,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Other concrete forms,plinth 2000 x 2000 x 600 mm,m3,56.98,31.98,0,0,88.96,8,88.96,0.0
1224,CLASS F: IN SITU CONCRETE,06 PLACING OF CONCRETE; MASS,Other concrete forms,surround to precast concrete manhole chambers 200 mm thick,m3,82.62,46.25,0,0,128.87,8,128.88,-0.01
1227,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,"Bases, footings, pile caps and ground slabs; thickness",ne 150 mm,m3,59.84,33.69,0,0,93.53,8,93.52,0.01
1228,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,"Bases, footings, pile caps and ground slabs; thickness",150-300 mm,m3,51.28,28.77,0,0,80.05,8,80.05,0.0
1229,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,"Bases, footings, pile caps and ground slabs; thickness",300-500 mm,m3,45.58,25.6,0,0,71.18,8,71.17,0.01
1230,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,"Bases, footings, pile caps and ground slabs; thickness",exceeding 500 mm,m3,42.74,23.87,0,0,66.61,8,66.6,0.01
1232,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Suspended slabs; thickness,ne 150 mm,m3,76.92,43.29,0,0,120.21,8,120.21,0.0
1233,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Suspended slabs; thickness,150-300 mm,m3,59.84,33.69,0,0,93.53,8,93.52,0.01
1234,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Suspended slabs; thickness,300-500 mm,m3,54.14,30.5,0,0,84.64,8,84.64,0.0
1235,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Suspended slabs; thickness,exceeding 500 mm,m3,54.14,30.5,0,0,84.64,8,84.64,0.0
1237,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Walls; thickness,ne 150 mm,m3,82.62,46.25,0,0,128.87,8,128.88,-0.01
1238,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Walls; thickness,150-300 mm,m3,62.67,35.2,0,0,97.87,8,97.87,0.0
1239,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Walls; thickness,300-500 mm,m3,56.98,31.98,0,0,88.96,8,88.96,0.0
1240,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Walls; thickness,exceeding 500 mm,m3,56.98,31.98,0,0,88.96,8,88.96,0.0
1242,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Columns and piers; cross-sectional area,ne 0.03 m2,m3,142.44,79.94,0,0,222.38,8,222.39,-0.01
1243,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Columns and piers; cross-sectional area,0.03-0.10 m2,m3,113.95,63.98,0,0,177.93,8,177.93,0.0
1244,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Columns and piers; cross-sectional area,0.10-0.25 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1245,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Columns and piers; cross-sectional area,0.25-1.00 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1246,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Columns and piers; cross-sectional area,exceeding 1 m2,m3,79.77,44.76,0,0,124.53,8,124.54,-0.01
1248,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Beams; cross-sectional area,ne 0.03 m2,m3,142.44,79.94,0,0,222.38,8,222.39,-0.01
1249,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Beams; cross-sectional area,0.03-0.10 m2,m3,113.95,63.98,0,0,177.93,8,177.93,0.0
1250,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Beams; cross-sectional area,0.10-0.25 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1251,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Beams; cross-sectional area,0.25-1.00 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1252,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Beams; cross-sectional area,exceeding 1 m2,m3,79.77,44.76,0,0,124.53,8,124.54,-0.01
1254,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Casings to metal sections; cross-sectional area,ne 0.03 m2,m3,133.9,75.28,0,0,209.18,8,209.18,0.0
1255,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Casings to metal sections; cross-sectional area,0.03-0.10 m2,m3,133.9,75.28,0,0,209.18,8,209.18,0.0
1257,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Casings to metal sections; cross-sectional area (continued),0.10-0.25 m2,m3,113.95,63.96,0,0,177.91,8,177.91,0.0
1258,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Casings to metal sections; cross-sectional area (continued),0.25-1.00 m2,m3,113.95,63.96,0,0,177.91,8,177.91,0.0
1259,CLASS F: IN SITU CONCRETE,07 PLACING OF CONCRETE; REINFORCED,Casings to metal sections; cross-sectional area (continued),exceeding 1 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1262,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Suspended slabs; thickness,ne 150 mm,m3,79.77,44.76,0,0,124.53,8,124.54,-0.01
1263,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Suspended slabs; thickness,150-300 mm,m3,62.67,35.19,0,0,97.86,8,97.86,0.0
1264,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Suspended slabs; thickness,300-500 mm,m3,56.98,31.98,0,0,88.96,8,88.96,0.0
1265,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Suspended slabs; thickness,exceeding 500 mm,m3,54.14,30.5,0,0,84.64,8,84.64,0.0
1267,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Beams; cross-sectional area,ne 0.03 m2,m3,142.44,79.94,0,0,222.38,8,222.39,-0.01
1268,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Beams; cross-sectional area,0.03-0.10 m2,m3,113.95,63.98,0,0,177.93,8,177.93,0.0
1269,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Beams; cross-sectional area,0.10-0.25 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1270,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Beams; cross-sectional area,0.25-1.00 m2,m3,99.7,55.85,0,0,155.55,8,155.56,-0.01
1271,CLASS F: IN SITU CONCRETE,08 PLACING OF CONCRETE; PRESTRESSED,Beams; cross-sectional area,exceeding 1 m2,m3,79.77,44.76,0,0,124.53,8,124.54,-0.01
1371,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane horizontal, width",ne 0.1 m,m,8.84,4.19,8.36,0,21.39,6,21.38,0.01
1372,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane horizontal, width",0.1-0.20 m,m,15.9,7.53,9.72,0,33.15,6,33.16,-0.01
1373,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane horizontal, width",0.2-0.40 m,m2,70.56,9.83,25.88,0,106.27,6,106.26,0.01
1374,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane horizontal, width",0.4-1.22 m,m2,70.56,9.83,25.88,0,106.27,6,106.26,0.01
1375,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane horizontal, width",exceeding 1.22 m,m2,67.03,9.33,25.88,0,102.24,6,102.24,0.0
1377,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane sloping, width",ne 0.1 m,m,9.71,4.61,8.36,0,22.68,6,22.68,0.0
1378,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane sloping, width",0.1-0.20 m,m,17.66,8.36,9.72,0,35.74,6,35.74,0.0
1379,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane sloping, width",0.2-0.40 m,m2,75.85,10.52,33.41,0,119.78,6,119.77,0.01
1380,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane sloping, width",0.4-1.22 m,m2,75.85,10.52,33.41,0,119.78,6,119.77,0.01
1381,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane sloping, width",exceeding 1.22 m,m2,67.03,9.33,33.41,0,109.77,6,109.77,0.0
1383,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane battered, width",ne 0.1 m,m,10.6,5.01,10.24,0,25.85,6,25.87,-0.02
1384,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane battered, width",0.1-0.20 m,m,17.66,8.36,11.6,0,37.62,6,37.63,-0.01
1385,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane battered, width",0.2-0.40 m,m2,75.85,10.75,37.18,0,123.78,6,123.77,0.01
1386,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane battered, width",0.4-1.22 m,m2,75.85,10.75,37.18,0,123.78,6,123.77,0.01
1387,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane battered, width",exceeding 1.22 m,m2,70.56,9.83,37.18,0,117.57,6,117.56,0.01
1389,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane vertical, width",ne 0.1 m,m,10.6,5.01,10.24,0,25.85,6,25.87,-0.02
1390,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane vertical, width",0.1-0.20 m,m,16.79,7.95,11.6,0,36.34,6,36.34,0.0
1391,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane vertical, width",0.2-0.40 m,m2,123.49,17.19,33.41,0,174.09,6,174.09,0.0
1392,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane vertical, width",0.4-1.22 m,m2,89.96,12.36,33.41,0,135.73,6,135.74,-0.01
1393,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Plane vertical, width",exceeding 1.22 m,m2,82.91,11.73,33.41,0,128.05,6,128.05,0.0
1395,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 0.5 m radius, width",ne 0.1 m,m,16.79,7.95,14.01,0,38.75,6,38.75,0.0
1396,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 0.5 m radius, width",0.1-0.20 m,m,22.09,10.47,15.37,0,47.93,6,47.92,0.01
1397,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 0.5 m radius, width",0.2-0.40 m,m2,158.77,22.11,37.18,0,218.06,6,218.06,0.0
1398,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 0.5 m radius, width",0.4-1.22 m,m2,127.01,17.69,37.18,0,181.88,6,181.86,0.02
1399,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 0.5 m radius, width",exceeding 1.22 m,m2,114.66,15.8,37.18,0,167.64,6,167.63,0.01
1401,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 2 m radius, width",ne 0.1 m,m,15.9,7.53,14.01,0,37.44,6,37.45,-0.01
1402,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 2 m radius, width",0.1-0.20 m,m,22.09,9.21,15.37,0,46.67,6,46.66,0.01
1403,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 2 m radius, width",0.2-0.40 m,m2,158.77,20.63,37.18,0,216.58,6,216.58,0.0
1404,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 2 m radius, width",0.4-1.22 m,m2,123.49,16.21,37.18,0,176.88,6,176.88,0.0
1405,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,"Curved to one radius in one plane, 2 m radius, width",exceeding 1.22 m,m2,91.72,12.77,37.18,0,141.67,6,141.67,0.0
1407,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For voids,small void; depth ne 0.5 m,nr,10.6,0,15.47,0,26.07,3,26.08,-0.01
1408,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For voids,small void; depth 0.5-1.0 m,nr,22.09,0,30.44,0,52.53,3,52.53,0.0
1409,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For voids,small void; depth ne 1.0-2.0 m,nr,26.5,0,56.72,0,83.22,3,83.21,0.01
1410,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For voids,large void; depth ne 0.5 m,nr,26.49,0,45.67,0,72.16,4,72.16,0.0
1412,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For voids (continued),large void; depth 0.5-1.0 m,nr,44.18,0,86.48,0,130.66,4,130.65,0.01
1413,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For voids (continued),large void; depth 1.0-2.0 m,nr,79.51,0,166.25,0,245.76,4,245.76,0.0
1415,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,beams; 200 x 200 mm,m,61.84,20.08,20.62,0,102.54,6,102.54,0.0
1416,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,beams; 500 x 500 mm,m,75.08,23.02,40.68,0,138.78,6,138.78,0.0
1417,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,beams; 500 x 800 mm,m,79.5,28.03,43.95,0,151.48,6,151.48,0.0
1418,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,columns; 200 x 200 mm,m,61.84,23.02,23.25,0,108.11,6,108.1,0.01
1419,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,columns; 300 x 300 mm,m,70.68,23.02,33.78,0,127.48,6,127.47,0.01
1420,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,columns; 300 x 500 mm,m,70.68,25.93,39.44,0,136.05,6,136.05,0.0
1421,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,to walls; 1.0 m high thickness 250 mm,m,211.69,27.03,46.58,0,285.3,6,285.29,0.01
1422,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,to walls; 1.5 m high thickness 300 mm,m,282.25,36.84,67.28,0,386.37,6,386.37,0.0
1423,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,box culvert; 2 x 2 m internally and wall thickness 300 mm,m,829.1,110.53,333.3,0,1272.93,6,1272.95,-0.02
1424,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,projections (100 mm deep),m,8.84,4.19,10.68,0,23.71,6,23.7,0.01
1425,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,For concrete components of constant cross-section,intrusions (100 mm deep),m,8.84,4.19,10.68,0,23.71,6,23.7,0.01
1427,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,Allowance for additional craneage and rub up where required,ADD to items measures linear,m,7.06,1.67,0.05,0,8.78,6,8.78,0.0
1428,CLASS G: CONCRETE ANCILLARIES,01 FORMWORK; ROUGH FINISH,Allowance for additional craneage and rub up where required,ADD to items measures m2,m2,21.2,5.01,0.16,0,26.37,6,26.37,0.0
1431,CLASS G: CONCRETE ANCILLARIES,02 FORMWORK; FAIR FINISH,"Formwork; Plane horizontal, width",ne 0.1 m,m,8.84,4.19,11.2,0,24.23,6,24.22,0.01
